dong_code,district,dong,store_count,population,supply_density_per_1000,low_population_flag,elderly_share_pct,youth_share_pct,hhi,leading_category,leading_share_pct,lq_교육 서비스업,lq_보건의료업,lq_부동산업,"lq_사업시설 관리, 사업 지원 및 임대 서비스업",lq_소매업,lq_수리 및 개인 서비스업,lq_숙박업,"lq_예술, 스포츠 및 여가관련 서비스업",lq_음식점업,"lq_전문, 과학 및 기술 서비스업",period,baseline_stores,surviving_stores,survival_pct
30110640,동구,용전동,1401,19551,71.66,False,20.21,33.25,0.179,음식점업,27.34,0.469,1.007,1.151,1.068,1.02,1.096,5.098,0.953,0.925,0.863,2026-06-01,1219,917,75.23
30110665,동구,성남동,552,10244,53.89,False,29.72,19.57,0.1852,음식점업,28.44,0.921,2.106,0.887,1.209,1.013,1.144,0.647,0.872,0.962,0.691,2026-06-01,457,364,79.65
30110670,동구,홍도동,520,10766,48.3,False,23.57,31.6,0.2037,음식점업,33.85,0.517,0.798,1.052,1.46,0.944,0.96,0.515,1.346,1.145,0.796,2026-06-01,467,336,71.95
30110695,동구,삼성동,739,12999,56.85,False,31.18,18.64,0.1898,"전문, 과학 및 기술 서비스업",27.6,0.566,0.674,0.662,1.868,1.026,0.894,0.604,0.622,0.513,3.009,2026-06-01,694,569,81.99
30110725,동구,대청동,135,2067,65.31,False,47.61,11.56,0.4436,음식점업,62.96,0.554,0.308,0.427,0.341,0.828,0.109,1.323,0.486,2.131,0.404,2026-06-01,117,100,85.47
30110740,동구,산내동,630,20807,30.28,False,23.17,18.44,0.1854,음식점업,28.25,1.02,1.12,1.097,1.242,1.027,1.096,1.275,0.66,0.956,0.865,2026-06-01,548,418,76.28
30140535,중구,은행선화동,2101,24127,87.08,False,14.15,31.01,0.1905,소매업,29.13,0.932,0.948,0.877,1.238,1.163,0.692,1.912,0.958,0.926,1.157,2026-06-01,1964,1444,73.52
30140550,중구,목동,473,17246,27.43,False,12.41,22.75,0.1846,음식점업,24.74,3.35,0.965,1.217,0.341,0.886,0.947,0.0,1.064,0.837,0.53,2026-06-01,356,264,74.16
30140560,중구,중촌동,667,14885,44.81,False,23.59,24.25,0.1856,음식점업,27.44,0.784,0.809,0.863,1.415,0.982,1.321,0.268,1.017,0.928,0.948,2026-06-01,581,465,80.03
30140575,중구,대흥동,1853,11997,154.46,False,21.15,31.59,0.2509,음식점업,34.7,0.734,0.627,0.373,0.546,1.344,0.583,3.132,0.602,1.174,0.8,2026-06-01,1540,1025,66.56
30140605,중구,문창동,538,4024,133.7,False,38.1,16.2,0.2378,소매업,35.13,0.278,0.463,0.268,1.069,1.403,1.024,5.31,0.732,0.994,0.405,2026-06-01,485,376,77.53
30140620,중구,석교동,549,13394,40.99,False,36.94,16.85,0.1977,소매업,30.24,0.436,0.983,0.787,1.677,1.207,1.364,0.325,0.917,0.807,0.814,2026-06-01,507,394,77.71
30140630,중구,대사동,476,5135,92.7,False,32.09,30.59,0.2356,음식점업,38.03,0.722,1.134,0.665,0.87,1.015,0.987,2.063,0.597,1.287,0.481,2026-06-01,430,334,77.67
30140640,중구,부사동,521,5800,89.83,False,35.12,17.67,0.2317,소매업,33.21,0.402,1.355,0.663,0.707,1.326,0.733,3.084,0.84,1.078,0.69,2026-06-01,426,317,74.41
30140655,중구,용두동,548,9774,56.07,False,20.48,32.81,0.183,소매업,28.83,1.146,1.136,1.314,1.302,1.151,1.26,1.14,0.439,0.778,0.776,2026-06-01,510,381,74.71
30140670,중구,오류동,916,9757,93.88,False,27.08,25.23,0.2128,음식점업,37.66,0.685,2.13,0.692,1.105,0.846,0.657,0.975,1.314,1.274,0.892,2026-06-01,799,592,74.09
30140680,중구,태평1동,579,11965,48.39,False,23.08,19.5,0.2155,소매업,31.09,1.291,1.577,0.696,0.517,1.241,1.104,0.308,1.058,0.976,0.301,2026-06-01,498,383,76.91
30140690,중구,태평2동,440,23110,19.04,False,26.14,18.11,0.2076,소매업,34.32,1.121,0.944,1.178,0.941,1.37,1.102,0.609,0.796,0.784,0.57,2026-06-01,388,305,78.61
30140700,중구,유천1동,708,5721,123.75,False,30.01,23.18,0.2069,음식점업,36.58,1.288,0.997,0.447,0.65,0.812,0.851,3.909,1.607,1.238,0.477,2026-06-01,665,485,72.93
30140710,중구,유천2동,705,12302,57.31,False,32.14,21.7,0.1845,음식점업,28.37,0.848,1.59,0.898,1.24,0.957,1.302,0.507,1.148,0.96,0.665,2026-06-01,657,484,73.67
30140720,중구,문화1동,699,20069,34.83,False,22.01,21.01,0.1916,음식점업,28.47,1.582,1.841,0.824,1.021,1.085,0.977,1.022,0.845,0.963,0.405,2026-06-01,594,417,70.2
30140730,중구,문화2동,419,10855,38.6,False,32.96,18.29,0.2001,소매업,27.68,0.999,1.288,0.893,0.604,1.105,1.472,0.426,0.835,0.905,0.624,2026-06-01,351,286,81.48
30140740,중구,산성동,1291,24112,53.54,False,31.75,17.74,0.1983,소매업,30.05,0.394,0.868,0.914,1.658,1.2,1.308,0.899,1.0,0.847,0.701,2026-06-01,1188,941,79.21
30170510,서구,복수동,634,20306,31.22,False,18.13,22.08,0.1854,음식점업,30.44,2.075,0.655,1.09,0.871,0.787,1.17,0.0,1.415,1.03,0.481,2026-06-01,529,382,72.21
30170520,서구,도마1동,1257,17842,70.45,False,25.75,27.75,0.2387,소매업,36.75,0.595,0.925,1.329,0.86,1.467,0.853,0.426,0.783,0.964,0.494,2026-06-01,1105,859,77.74
30170530,서구,도마2동,793,20020,39.61,False,25.99,24.63,0.1826,소매업,27.11,0.735,2.356,1.852,1.132,1.082,1.185,0.113,0.772,0.875,0.577,2026-06-01,661,517,78.21
30170535,서구,정림동,596,15145,39.35,False,28.89,18.97,0.1971,소매업,29.03,1.154,1.463,0.676,0.579,1.159,1.208,0.0,1.175,0.897,0.713,2026-06-01,522,407,77.97
30170540,서구,변동,685,12095,56.63,False,28.57,20.71,0.1696,소매업,25.55,0.502,0.667,1.429,2.452,1.02,1.212,0.261,0.543,0.677,1.591,2026-06-01,678,529,78.02
30170550,서구,용문동,804,19204,41.87,False,16.62,33.5,0.1548,음식점업,22.39,0.855,1.188,1.898,1.345,0.874,1.37,3.109,0.898,0.758,0.922,2026-06-01,647,493,76.2
30170555,서구,탄방동,2857,31199,91.57,False,13.14,35.18,0.1722,소매업,25.73,1.224,1.802,0.836,1.12,1.027,1.154,0.656,0.927,0.828,0.961,2026-06-01,2533,1871,73.86
30170560,서구,괴정동,2041,18138,112.53,False,15.05,42.7,0.1988,소매업,29.4,0.623,0.773,1.114,1.127,1.174,1.173,1.05,0.933,0.918,0.79,2026-06-01,1804,1273,70.57
30170570,서구,가장동,391,10238,38.19,False,26.05,22.88,0.1753,소매업,25.32,0.994,0.849,0.884,1.648,1.011,1.634,0.913,0.839,0.701,0.864,2026-06-01,369,271,73.44
30170575,서구,내동,679,21411,31.71,False,23.1,22.11,0.1667,소매업,24.45,1.871,1.101,1.102,1.017,0.976,1.46,0.394,0.644,0.658,1.027,2026-06-01,551,429,77.86
30170581,서구,갈마1동,1198,20566,58.25,False,19.83,35.86,0.1872,음식점업,30.72,0.774,0.693,0.865,1.306,0.78,1.361,0.894,0.858,1.039,1.174,2026-06-01,1093,763,69.81
30170582,서구,갈마2동,1304,22992,56.72,False,14.63,39.17,0.1916,음식점업,33.36,0.963,0.605,0.883,1.359,0.75,1.16,0.411,1.292,1.129,0.961,2026-06-01,1154,808,70.02
30170586,서구,월평1동,1303,11017,118.27,False,16.52,44.63,0.1851,음식점업,31.08,0.597,0.573,1.083,1.678,0.76,1.325,1.096,1.075,1.052,1.012,2026-06-01,1228,874,71.17
30170587,서구,월평2동,936,13158,71.14,False,29.97,19.81,0.1471,음식점업,21.79,1.964,1.952,0.646,1.18,0.67,0.651,0.668,1.753,0.737,2.026,2026-06-01,764,556,72.77
30170588,서구,월평3동,184,19545,9.41,False,19.95,22.37,0.2045,소매업,33.15,2.6,0.902,1.721,0.625,1.324,1.237,0.0,0.476,0.588,0.237,2026-06-01,89,72,80.9
30170590,서구,가수원동,445,9837,45.24,False,29.02,20.11,0.1834,소매업,26.52,0.84,0.653,1.294,2.275,1.059,1.254,0.201,0.934,0.859,0.539,2026-06-01,390,291,74.62
30170593,서구,도안동,2169,36465,59.48,False,8.05,26.56,0.1759,음식점업,30.34,1.847,0.823,1.221,0.944,0.707,1.094,0.082,1.079,1.027,1.02,2026-06-01,1827,1288,70.5
30170596,서구,관저1동,558,14336,38.92,False,17.66,29.88,0.186,음식점업,30.65,1.072,1.711,1.548,0.536,0.88,1.185,0.16,1.333,1.037,0.645,2026-06-01,487,341,70.02
30170597,서구,관저2동,1904,46929,40.57,False,12.07,26.08,0.1938,음식점업,33.4,1.782,1.526,1.134,0.363,0.77,1.053,0.0,1.482,1.13,0.555,2026-06-01,1639,1147,69.98
30170600,서구,기성동,196,3192,61.4,False,46.77,10.78,0.2042,소매업,31.12,0.458,0.847,0.588,1.057,1.243,0.412,15.942,0.781,0.863,0.5,2026-06-01,190,155,81.58
30170630,서구,둔산1동,2137,16268,131.36,False,12.78,15.19,0.1838,"전문, 과학 및 기술 서비스업",31.17,2.385,2.04,1.213,0.829,0.349,0.454,0.627,0.839,0.7,3.397,2026-06-01,1726,1318,76.36
30170640,서구,둔산2동,3070,34065,90.12,False,13.98,29.84,0.1684,음식점업,24.56,1.1,3.205,0.553,0.78,0.965,0.627,0.785,1.112,0.831,1.786,2026-06-01,2544,1815,71.34
30170650,서구,만년동,879,11852,74.16,False,14.12,35.38,0.1721,음식점업,27.87,1.309,0.708,1.048,1.597,0.799,0.702,0.711,0.747,0.943,1.885,2026-06-01,766,602,78.59
30170660,서구,둔산3동,733,18539,39.54,False,21.59,19.45,0.2085,소매업,30.42,1.672,0.793,0.903,0.44,1.215,0.982,0.122,1.164,0.951,0.491,2026-06-01,639,482,75.43
30200520,유성구,진잠동,1245,24808,50.19,False,20.46,24.31,0.2013,소매업,32.45,0.72,0.3,1.388,1.349,1.296,1.026,0.287,0.949,0.826,0.902,2026-06-01,1180,903,76.53
30200526,유성구,학하동,1042,21421,48.64,False,14.07,31.47,0.18,음식점업,31.77,0.732,0.359,2.072,1.745,0.697,0.98,0.343,0.861,1.075,1.37,2026-06-01,970,736,75.88
30200527,유성구,상대동,674,25066,26.89,False,12.56,20.69,0.1633,음식점업,26.26,1.619,0.739,2.734,0.58,0.646,1.057,0.265,0.519,0.889,1.73,2026-06-01,476,330,69.33
30200530,유성구,온천1동,3444,26676,129.1,False,17.38,45.47,0.1892,음식점업,32.96,0.508,0.675,1.304,1.256,0.777,0.983,2.437,0.807,1.115,1.392,2026-06-01,3196,2233,69.87
30200540,유성구,온천2동,2899,40814,71.03,False,14.87,40.04,0.2193,음식점업,38.19,0.866,0.143,1.092,1.048,0.811,0.806,0.647,1.079,1.292,1.132,2026-06-01,2813,1925,68.43
30200546,유성구,노은1동,1275,20564,62.0,False,13.65,27.12,0.1922,음식점업,30.04,1.454,0.326,0.836,0.758,0.968,1.06,0.28,1.15,1.016,0.983,2026-06-01,1173,854,72.8
30200547,유성구,노은2동,725,22953,31.59,False,15.76,23.69,0.1767,음식점업,28.97,1.443,0.744,1.747,0.794,0.936,0.739,0.369,1.629,0.98,0.947,2026-06-01,688,496,72.09
30200548,유성구,노은3동,1178,35321,33.35,False,14.12,21.82,0.1875,음식점업,31.07,1.878,0.705,1.222,0.488,0.834,1.016,0.0,1.077,1.051,0.944,2026-06-01,1041,761,73.1
30200550,유성구,신성동,1611,25320,63.63,False,11.17,36.84,0.2444,음식점업,36.69,0.742,0.232,0.947,0.857,1.202,0.556,0.499,1.005,1.241,0.866,2026-06-01,1512,1099,72.69
30200570,유성구,전민동,1240,25343,48.93,False,13.45,30.39,0.2534,음식점업,35.0,0.868,0.335,0.743,0.241,1.327,0.723,0.144,1.27,1.184,0.624,2026-06-01,1161,870,74.94
30200580,유성구,구즉동,866,32500,26.65,False,13.64,30.98,0.2461,음식점업,39.72,0.846,0.288,1.097,0.266,0.931,1.128,0.0,1.339,1.344,0.453,2026-06-01,746,568,76.14
30200600,유성구,관평동,1881,37759,49.82,False,8.43,27.8,0.2139,음식점업,35.03,1.121,0.684,0.964,0.587,0.978,0.761,0.237,0.965,1.186,1.13,2026-06-01,1669,1193,71.48
30200610,유성구,원신흥동,1061,32559,32.59,False,13.38,26.91,0.1818,음식점업,23.66,1.648,1.056,1.438,0.803,0.896,1.703,0.0,0.351,0.801,0.77,2026-06-01,974,676,69.4
30230510,대덕구,오정동,1116,13000,85.85,False,29.25,25.02,0.1895,음식점업,27.42,0.67,0.112,0.929,1.794,1.066,0.994,0.24,1.039,0.928,1.26,2026-06-01,1107,833,75.25
30230520,대덕구,대화동,515,5206,98.92,False,31.04,19.02,0.214,소매업,28.74,0.261,0.0,0.671,2.279,1.147,0.884,0.173,0.17,0.532,3.111,2026-06-01,533,386,72.42
30230525,대덕구,회덕동,483,11989,40.29,False,29.32,20.87,0.2274,소매업,29.61,0.34,0.172,0.715,1.001,1.182,1.612,0.37,0.996,0.981,0.542,2026-06-01,466,354,75.97
30230533,대덕구,비래동,606,14192,42.7,False,27.18,20.16,0.2063,음식점업,30.2,0.395,0.343,1.188,1.215,1.028,1.394,0.0,1.516,1.022,0.576,2026-06-01,591,435,73.6
30230543,대덕구,송촌동,1174,26650,44.05,False,15.82,22.84,0.2202,음식점업,36.54,1.019,0.212,0.613,0.686,0.884,1.088,0.228,1.677,1.237,0.668,2026-06-01,1080,805,74.54
30230546,대덕구,중리동,1675,17394,96.3,False,25.93,24.04,0.2266,음식점업,33.49,0.393,0.297,0.498,0.742,1.118,1.197,1.919,1.371,1.133,0.599,2026-06-01,1634,1221,74.72
30230550,대덕구,신탄진동,870,15844,54.91,False,22.87,25.63,0.2612,음식점업,43.68,0.395,0.525,0.794,0.503,0.826,1.038,3.694,1.132,1.478,0.363,2026-06-01,808,624,77.23
30230560,대덕구,석봉동,611,15622,39.11,False,15.41,23.95,0.239,음식점업,35.68,0.807,0.612,0.707,0.527,1.111,1.178,0.0,1.289,1.207,0.321,2026-06-01,554,415,74.91
30230570,대덕구,덕암동,580,12203,47.53,False,24.66,25.3,0.2188,음식점업,29.31,0.49,0.072,0.794,1.111,1.163,1.443,0.77,0.943,0.992,0.62,2026-06-01,548,432,78.83
30230580,대덕구,목상동,386,5751,67.12,False,17.68,27.75,0.2298,음식점업,36.53,0.155,0.215,0.522,1.55,0.941,1.199,0.0,1.36,1.236,0.791,2026-06-01,360,247,68.61
30230600,대덕구,법1동,174,12018,14.48,False,27.46,21.09,0.1696,음식점업,25.29,1.117,2.147,1.986,0.794,0.964,1.224,0.513,1.132,0.856,0.564,2026-06-01,141,114,80.85
30230610,대덕구,법2동,313,14178,22.08,False,28.68,18.82,0.2295,소매업,31.63,0.764,0.133,0.368,0.441,1.263,1.314,0.0,1.538,0.995,0.592,2026-06-01,282,215,76.24
