period,district,category_code,category_normalized,store_count_normalized,confirmed_count,coverage_status,qoq_pct_normalized,yoy_pct_normalized,quarter_normalized,is_quarter_end_snapshot_normalized,is_main_normalized,category_previous,store_count_previous,qoq_pct_previous,yoy_pct_previous,quarter_previous,is_quarter_end_snapshot_previous,is_main_previous,difference,qoq_difference_pp,yoy_difference_pp
2026-03-01,유성구,P1,교육 서비스업,1318,1318,관측체계 내 확정집계,0.30441400,8.92561983,2026Q1,True,True,교육,1318,0.30441400,8.92561983,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,유성구,Q1,보건의료업,223,223,관측체계 내 확정집계,2.76497696,4.20560748,2026Q1,True,True,보건의료,223,2.76497696,4.20560748,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,유성구,L1,부동산업,837,837,관측체계 내 확정집계,-2.67441860,17.88732394,2026Q1,True,True,부동산,837,-2.67441860,17.88732394,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,유성구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",655,655,관측체계 내 확정집계,-3.39233038,-4.79651163,2026Q1,True,True,시설관리·임대,655,-3.39233038,-4.79651163,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,유성구,G2,소매업,4475,4475,관측체계 내 확정집계,-0.42278594,1.17567262,2026Q1,True,True,소매,4475,-0.42278594,1.17567262,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,유성구,S2,수리 및 개인 서비스업,2380,2380,관측체계 내 확정집계,0.93299406,4.79964773,2026Q1,True,True,수리·개인,2380,0.93299406,4.79964773,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,유성구,I1,숙박업,138,138,관측체계 내 확정집계,2.22222222,2.22222222,2026Q1,True,True,숙박,138,2.22222222,2.22222222,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,유성구,R1,"예술, 스포츠 및 여가관련 서비스업",866,866,관측체계 내 확정집계,3.09523810,0.23148148,2026Q1,True,True,예술·스포츠,866,3.09523810,0.23148148,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,유성구,I2,음식점업,6150,6150,관측체계 내 확정집계,1.15131579,-2.62824573,2026Q1,True,True,음식,6150,1.15131579,-2.62824573,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,유성구,M1,"전문, 과학 및 기술 서비스업",1677,1677,관측체계 내 확정집계,-0.47477745,1.75970874,2026Q1,True,True,과학·기술,1677,-0.47477745,1.75970874,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,중구,P1,교육 서비스업,843,843,관측체계 내 확정집계,-0.70671378,2.43013366,2026Q1,True,True,교육,843,-0.70671378,2.43013366,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,중구,Q1,보건의료업,361,361,관측체계 내 확정집계,-0.55096419,-1.09589041,2026Q1,True,True,보건의료,361,-0.55096419,-1.09589041,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,중구,L1,부동산업,362,362,관측체계 내 확정집계,-2.68817204,7.41839763,2026Q1,True,True,부동산,362,-2.68817204,7.41839763,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,중구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",574,574,관측체계 내 확정집계,-2.71186441,-4.01337793,2026Q1,True,True,시설관리·임대,574,-2.71186441,-4.01337793,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,중구,G2,소매업,3829,3829,관측체계 내 확정집계,0.68367079,1.02902375,2026Q1,True,True,소매,3829,0.68367079,1.02902375,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,중구,S2,수리 및 개인 서비스업,1692,1692,관측체계 내 확정집계,-0.47058824,1.07526882,2026Q1,True,True,수리·개인,1692,-0.47058824,1.07526882,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,중구,I1,숙박업,174,174,관측체계 내 확정집계,-1.69491525,-3.33333333,2026Q1,True,True,숙박,174,-1.69491525,-3.33333333,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,중구,R1,"예술, 스포츠 및 여가관련 서비스업",553,553,관측체계 내 확정집계,-0.18050542,-0.53956835,2026Q1,True,True,예술·스포츠,553,-0.18050542,-0.53956835,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,중구,I2,음식점업,3854,3854,관측체계 내 확정집계,2.44550771,0.07790184,2026Q1,True,True,음식,3854,2.44550771,0.07790184,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,중구,M1,"전문, 과학 및 기술 서비스업",863,863,관측체계 내 확정집계,-0.11574074,0.34883721,2026Q1,True,True,과학·기술,863,-0.11574074,0.34883721,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-06-01,대덕구,P1,교육 서비스업,318,318,관측체계 내 확정집계,-0.31347962,8.16326531,2026Q2,True,False,교육,318,-0.31347962,8.16326531,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,대덕구,Q1,보건의료업,61,61,관측체계 내 확정집계,-1.61290323,1.66666667,2026Q2,True,False,보건의료,61,-1.61290323,1.66666667,2026Q2,True,True,0,0.00000000,-0.00000000
2026-06-01,대덕구,L1,부동산업,217,217,관측체계 내 확정집계,-0.91324201,9.04522613,2026Q2,True,False,부동산,217,-0.91324201,9.04522613,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,대덕구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",379,379,관측체계 내 확정집계,11.14369501,5.57103064,2026Q2,True,False,시설관리·임대,379,11.14369501,5.57103064,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,대덕구,G2,소매업,2225,2225,관측체계 내 확정집계,-0.75825156,2.34590616,2026Q2,True,False,소매,2225,-0.75825156,2.34590616,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,대덕구,S2,수리 및 개인 서비스업,1364,1364,관측체계 내 확정집계,1.48809524,4.68150422,2026Q2,True,False,수리·개인,1364,1.48809524,4.68150422,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,대덕구,I1,숙박업,87,87,관측체계 내 확정집계,8.75000000,3.57142857,2026Q2,True,False,숙박,87,8.75000000,3.57142857,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,대덕구,R1,"예술, 스포츠 및 여가관련 서비스업",477,477,관측체계 내 확정집계,4.14847162,1.48936170,2026Q2,True,False,예술·스포츠,477,4.14847162,1.48936170,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,대덕구,I2,음식점업,2745,2745,관측체계 내 확정집계,3.11795642,1.32890365,2026Q2,True,False,음식,2745,3.11795642,1.32890365,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,대덕구,M1,"전문, 과학 및 기술 서비스업",630,630,관측체계 내 확정집계,6.59898477,6.06060606,2026Q2,True,False,과학·기술,630,6.59898477,6.06060606,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,동구,P1,교육 서비스업,614,614,관측체계 내 확정집계,-0.16260163,3.36700337,2026Q2,True,False,교육,614,-0.16260163,3.36700337,2026Q2,True,True,0,0.00000000,-0.00000000
2026-06-01,동구,Q1,보건의료업,354,354,관측체계 내 확정집계,-1.93905817,-1.93905817,2026Q2,True,False,보건의료,354,-1.93905817,-1.93905817,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,동구,L1,부동산업,383,383,관측체계 내 확정집계,1.05540897,7.58426966,2026Q2,True,False,부동산,383,1.05540897,7.58426966,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,동구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",500,500,관측체계 내 확정집계,13.63636364,12.35955056,2026Q2,True,False,시설관리·임대,500,13.63636364,12.35955056,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,동구,G2,소매업,3416,3416,관측체계 내 확정집계,-0.58207218,1.72721858,2026Q2,True,False,소매,3416,-0.58207218,1.72721858,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,동구,S2,수리 및 개인 서비스업,1577,1577,관측체계 내 확정집계,3.81830151,7.20598232,2026Q2,True,False,수리·개인,1577,3.81830151,7.20598232,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,동구,I1,숙박업,195,195,관측체계 내 확정집계,12.06896552,11.42857143,2026Q2,True,False,숙박,195,12.06896552,11.42857143,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,동구,R1,"예술, 스포츠 및 여가관련 서비스업",472,472,관측체계 내 확정집계,2.38611714,2.60869565,2026Q2,True,False,예술·스포츠,472,2.38611714,2.60869565,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,동구,I2,음식점업,3410,3410,관측체계 내 확정집계,2.37166016,1.88228264,2026Q2,True,False,음식,3410,2.37166016,1.88228264,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,동구,M1,"전문, 과학 및 기술 서비스업",903,903,관측체계 내 확정집계,4.51388889,3.31807780,2026Q2,True,False,과학·기술,903,4.51388889,3.31807780,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,서구,P1,교육 서비스업,2367,2367,관측체계 내 확정집계,-3.26930936,0.89514066,2026Q2,True,False,교육,2367,-3.26930936,0.89514066,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,서구,Q1,보건의료업,949,949,관측체계 내 확정집계,-1.14583333,0.74309979,2026Q2,True,False,보건의료,949,-1.14583333,0.74309979,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,서구,L1,부동산업,1016,1016,관측체계 내 확정집계,1.60000000,9.36490850,2026Q2,True,False,부동산,1016,1.60000000,9.36490850,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,서구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",1276,1276,관측체계 내 확정집계,15.05861136,9.24657534,2026Q2,True,False,시설관리·임대,1276,15.05861136,9.24657534,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,서구,G2,소매업,6252,6252,관측체계 내 확정집계,0.80619155,3.88833500,2026Q2,True,False,소매,6252,0.80619155,3.88833500,2026Q2,True,True,0,0.00000000,-0.00000000
2026-06-01,서구,S2,수리 및 개인 서비스업,3859,3859,관측체계 내 확정집계,2.74227902,7.52298690,2026Q2,True,False,수리·개인,3859,2.74227902,7.52298690,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,서구,I1,숙박업,219,219,관측체계 내 확정집계,43.13725490,38.60759494,2026Q2,True,False,숙박,219,43.13725490,38.60759494,2026Q2,True,True,0,0.00000000,-0.00000000
2026-06-01,서구,R1,"예술, 스포츠 및 여가관련 서비스업",1309,1309,관측체계 내 확정집계,4.46927374,5.47945205,2026Q2,True,False,예술·스포츠,1309,4.46927374,5.47945205,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,서구,I2,음식점업,7416,7416,관측체계 내 확정집계,3.60435876,2.80011090,2026Q2,True,False,음식,7416,3.60435876,2.80011090,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,서구,M1,"전문, 과학 및 기술 서비스업",3090,3090,관측체계 내 확정집계,8.53530032,6.69889503,2026Q2,True,False,과학·기술,3090,8.53530032,6.69889503,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,유성구,P1,교육 서비스업,1270,1270,관측체계 내 확정집계,-3.64188164,3.33604557,2026Q2,True,False,교육,1270,-3.64188164,3.33604557,2026Q2,True,True,0,0.00000000,-0.00000000
2026-06-01,유성구,Q1,보건의료업,222,222,관측체계 내 확정집계,-0.44843049,4.71698113,2026Q2,True,False,보건의료,222,-0.44843049,4.71698113,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,유성구,L1,부동산업,830,830,관측체계 내 확정집계,-0.83632019,17.23163842,2026Q2,True,False,부동산,830,-0.83632019,17.23163842,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,유성구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",749,749,관측체계 내 확정집계,14.35114504,7.15307582,2026Q2,True,False,시설관리·임대,749,14.35114504,7.15307582,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,유성구,G2,소매업,4477,4477,관측체계 내 확정집계,0.04469274,1.95855158,2026Q2,True,False,소매,4477,0.04469274,1.95855158,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,유성구,S2,수리 및 개인 서비스업,2427,2427,관측체계 내 확정집계,1.97478992,5.79773322,2026Q2,True,False,수리·개인,2427,1.97478992,5.79773322,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,유성구,I1,숙박업,148,148,관측체계 내 확정집계,7.24637681,9.62962963,2026Q2,True,False,숙박,148,7.24637681,9.62962963,2026Q2,True,True,0,0.00000000,-0.00000000
2026-06-01,유성구,R1,"예술, 스포츠 및 여가관련 서비스업",859,859,관측체계 내 확정집계,-0.80831409,0.94007051,2026Q2,True,False,예술·스포츠,859,-0.80831409,0.94007051,2026Q2,True,True,0,0.00000000,-0.00000000
2026-06-01,유성구,I2,음식점업,6292,6292,관측체계 내 확정집계,2.30894309,1.50024197,2026Q2,True,False,음식,6292,2.30894309,1.50024197,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,유성구,M1,"전문, 과학 및 기술 서비스업",1867,1867,관측체계 내 확정집계,11.32975552,10.21251476,2026Q2,True,False,과학·기술,1867,11.32975552,10.21251476,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,중구,P1,교육 서비스업,830,830,관측체계 내 확정집계,-1.54211151,1.59118727,2026Q2,True,False,교육,830,-1.54211151,1.59118727,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,중구,Q1,보건의료업,358,358,관측체계 내 확정집계,-0.83102493,-0.83102493,2026Q2,True,False,보건의료,358,-0.83102493,-0.83102493,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,중구,L1,부동산업,357,357,관측체계 내 확정집계,-1.38121547,6.25000000,2026Q2,True,False,부동산,357,-1.38121547,6.25000000,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,중구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",603,603,관측체계 내 확정집계,5.05226481,0.33277870,2026Q2,True,False,시설관리·임대,603,5.05226481,0.33277870,2026Q2,True,True,0,-0.00000000,0.00000000
2026-06-01,중구,G2,소매업,3844,3844,관측체계 내 확정집계,0.39174719,2.07116304,2026Q2,True,False,소매,3844,0.39174719,2.07116304,2026Q2,True,True,0,0.00000000,-0.00000000
2026-06-01,중구,S2,수리 및 개인 서비스업,1762,1762,관측체계 내 확정집계,4.13711584,5.38277512,2026Q2,True,False,수리·개인,1762,4.13711584,5.38277512,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,중구,I1,숙박업,255,255,관측체계 내 확정집계,46.55172414,39.34426230,2026Q2,True,False,숙박,255,46.55172414,39.34426230,2026Q2,True,True,0,-0.00000000,-0.00000000
2026-06-01,중구,R1,"예술, 스포츠 및 여가관련 서비스업",572,572,관측체계 내 확정집계,3.43580470,3.24909747,2026Q2,True,False,예술·스포츠,572,3.43580470,3.24909747,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,중구,I2,음식점업,3987,3987,관측체계 내 확정집계,3.45096004,3.77407600,2026Q2,True,False,음식,3987,3.45096004,3.77407600,2026Q2,True,True,0,0.00000000,0.00000000
2026-06-01,중구,M1,"전문, 과학 및 기술 서비스업",915,915,관측체계 내 확정집계,6.02549247,4.81099656,2026Q2,True,False,과학·기술,915,6.02549247,4.81099656,2026Q2,True,True,0,-0.00000000,0.00000000
